Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
257,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1
270,Poland,0,0.67,-0.05,0.9,0.01,0,0.49,0.33,0.33,0.01,0.01,0.01,0.02,0,1.49,0.01,0.01,0.01,0.01,0.33,0,-1.5,-0.1,3.94,2.06,0.02,0.65,0.49,0.33,0.34,2.86,0.49,1,0.04,0.02,0.31,0.89,0.01,0.03,0.69,0.51,0.63,0.93,-447,0.01,0.48,45.44,0.75,0.64,0.62,-0.18,0.33,0,0.01,0.02,0.01,0.04,0.01,-3.25,0.01,0.87,0,0,0,0,247.05,29578.62,7761.95,10358.37,81.56,154.42,0.84,0.84,1,0.94,2.13,3.12,1.05,0.94,0.96,0.49,-2.56,1
276,Poland,0.14,0.57,0.19,1.34,0.25,0.17,0.74,0.87,0.43,0.17,0.3,0.2,0.28,0.3,1.74,0.29,0.2,0.17,0.16,0.18,0.24,-222.15,0.75,3.52,0.66,0.4,1.09,1.06,0.87,0.78,56.18,0.44,1,0.08,0.19,m,1.34,0.17,0.2,1.31,0.56,1.7,1.75,622,0.33,0.03,m,1.24,1.55,3.46,0.31,-1.33,0,-0.1,-0.12,-0.18,-7.79,-0.19,0.35,-0.14,-0.62,0,0,0.01,0,10050.16,25149.48,24903.31,25424.35,4280.67,17094.65,1.78,1.54,1.06,0.99,1.86,1.92,m,1.61,0.77,-1.51,-14.16,1
290,Poland,0.11,0.43,0.27,1.71,0.17,0.13,1.3,0.61,0.57,0.14,0.36,0.22,0.27,0.31,2.3,0.3,0.22,0.13,0.18,0.39,0.25,-95.51,0.75,3.64,0.56,0.23,1.27,1.1,0.61,0.61,10.98,0.62,1,0.42,0.21,10.96,1.69,0.13,0.22,1.48,0.38,1.59,1.75,1170,0.2,0.1,60.07,1.27,1.61,1.7,0.55,m,m,0,0,0,0,0,m,0,0,0,0,0,0,2234.93,9393.19,9435.9,9863.13,1264.96,3556.7,1.3,1.2,1.22,1.26,1.88,2.18,0.68,0.97,1.67,0,0,1
366,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,0,0,0,0,0,0,0,1
405,Poland,-0.14,0.21,0.18,1.85,-0.02,-0.14,3.7,0.21,0.77,-0.14,-0.65,-0.51,-0.33,-0.51,4.78,-0.65,-0.65,-0.14,-0.65,0.79,-0.51,438.67,0.29,2.46,0.81,-0.17,1.97,1.97,0.21,0.28,m,0.77,1.01,0.87,-0.65,m,1.85,-0.11,-0.51,1.85,0.21,1.27,1.27,52,-0.18,0,m,1.02,1,0.34,0.47,-1.22,0.27,0.11,0.53,0.53,m,0.53,-4.46,0.29,-0.82,0,0,0,0,837.61,-4778.64,-6099.71,-4789.54,649.08,1062.31,0.59,1.05,0.77,0.62,-0.58,-0.59,m,0.43,0.76,-0.6,-0.54,1
415,Poland,0,0.19,-0.02,0.3,0,0,4.33,0,0.81,0,0,m,m,0,5.33,0,m,0,m,0.81,0,m,-0.02,5.02,m,0,0,0,0,0,0.05,0.97,m,0.15,m,m,0.3,0,m,0.04,0.03,0.82,0.98,-1927,0,0.2,m,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,0,1.13,0.98,0,0,m,0.91,1.06,0,0,1
12,Poland,0,0.62,0.34,1.63,0.1,0,0.62,0,0.38,0,0,m,m,0,1.62,0,m,0,m,0.28,0,m,2.7,5.74,m,0,0,0,0,0,5.07,0.47,m,0.09,m,0,0.8,0,m,1.41,0.53,3.03,3.7,188592,0,0.22,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,0.94,0.93,0,0,0.91,0.93,0.86,0,0,2
19,Poland,0.02,0.85,0,0.99,0.04,0.06,0.2,0.24,0.17,0.04,0.14,0.36,0.03,0.1,1.18,0.02,0.24,0.02,0.08,0.13,0.05,0.9,-0.01,6.27,3.27,0.1,1.57,0.77,0,0.67,0.32,0.6,0,0.18,0.07,0.07,0.33,0.12,0.5,0.48,0.41,0.29,1.02,-6609.26,0.11,2.55,0.87,3.76,0.57,0.4,-0.47,0.45,0.63,0.04,0.18,0.05,0.1,0.1,3.98,0.1,2.38,m,m,m,m,0,0,0,0,0,0,m,m,m,m,m,m,m,m,m,m,m,2
21,Poland,0.09,0.64,0.27,1.45,0.08,0.03,0.56,1.87,0.36,0.02,0.04,0.02,0.01,0.05,1.56,0.03,0.01,0.02,0.05,0.28,0.14,4.99,2.33,5.26,0.31,0.05,3.61,3.44,0,2.22,17.49,0.39,0,0.15,0.01,0.25,0.88,0.03,0.01,1.38,0.61,3.07,3.33,49384.63,0.24,0.09,5.38,4.21,3.07,16.03,-0.03,2,0.06,0.04,0.02,0.07,1.41,0.07,0.86,0.05,2.44,m,m,m,m,0,0,0,0,0,0,1.04,1.65,0.9,0.88,0.15,-2.44,0.77,0.96,0.81,-0.91,-2.07,2
29,'Czech Republic',0,0.42,0.35,1.89,0.26,0,1.36,0,0.58,0,0,m,m,0,2.36,0,m,0,m,0.31,0,m,1.41,5.86,m,0,0,0,0,0,22.94,0.6,m,1.4,m,0,1.64,0,m,1.77,0.4,2.3,2.41,256355,0,0.05,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
30,Poland,0.01,0.61,0.04,1.17,0.25,0.02,0.64,0.16,0.39,0.02,0.11,0.16,0.12,0.04,1.64,0.03,0.15,0.02,0.04,0.15,0.01,2.81,0.05,6.12,3.52,0.05,0.65,0.24,0,0.16,0.44,0.78,0,0.28,0.12,0.08,0.76,0.08,0.51,0.43,0.22,0.53,1.05,50326.77,0.02,0.99,1.73,1.46,0.7,0.21,-0.38,0.12,0.02,0.06,0.36,0.09,0.14,0.25,2.14,0.21,2.96,m,m,m,m,0,0,0,0,0,0,0.95,0.87,1.09,1.06,3.86,-176.6,1.05,0.88,1.23,2.15,-9.93,2
43,Poland,-0.02,0.74,0.07,1.14,-0.01,-0.02,0.38,0.31,0.28,-0.02,-0.04,-0.06,-0.07,-0.02,1.36,-0.03,-0.06,-0.02,-0.07,0.29,-0.03,-3.87,0.14,5.44,2.1,-0.08,0.72,0.46,-0.86,0.32,0.96,0.55,-2.74,0.16,-0.07,-0.08,0.54,0,0,0.73,0.47,0.61,1.18,18395,-0.08,0.95,1.11,1.76,0.67,0.68,-0.65,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,0.64,0.73,1,0.94,-0.76,-1.39,0.85,0.89,1.13,m,m,2
45,Poland,0.02,0.49,0.54,2.94,0.08,0.03,1.04,0.49,0.51,0.03,0.11,0.08,0.03,0.08,2.04,0.06,0.06,0.03,0.04,0.43,0.06,8.32,2.89,5.28,0.92,0.06,3.25,1.84,0,0.93,0.86,0.72,0,0.17,0.06,0.03,0.67,0.06,0.11,1.66,0.28,2.74,3.89,103409.17,0.04,0.42,0.78,3.56,1.78,2.66,-0.1,-0.71,-0.31,-0.03,-0.05,-0.05,-0.12,-0.1,-3.82,-0.03,-0.95,m,m,m,m,0,0,0,0,0,0,0.94,1.79,1.07,1.06,0.95,0.9,1.1,0.88,1.03,1.09,-493.65,2
63,Poland,0.01,0.67,0.15,1.33,0.01,0.02,0.48,0.51,0.33,0.02,0.04,0.05,-0.91,0.04,1.48,0.02,0.03,0.02,0.02,0.31,0.03,-9.78,0.38,5.09,1.25,0.05,-0.04,-0.02,0,0,1.82,0.55,0,0.09,0.03,0.05,0.88,0.03,0.05,0.9,0.45,0.82,1.38,18507.25,0.03,0.67,2.46,1.42,1.12,1.29,2.05,0.6,0.59,0.02,0.04,0.03,0.09,0.04,-3.38,0.03,1.13,m,m,m,m,0,0,0,0,0,0,1.06,-0.04,1.02,1,0.8,0.93,0.99,1.11,1.07,0.31,-0.15,2
68,Poland,0.02,0.36,0.11,1.44,0.3,0.03,1.78,0.22,0.64,0.03,0.12,0.15,0.15,0.09,2.78,0.08,0.15,0.03,0.11,0.35,0.06,8.86,0.18,5.52,0.92,0.04,0.72,0.52,0.06,0.22,3.48,0.74,0.26,0.8,0.13,0.78,1.32,0,0,1.04,0.26,1.03,1.19,37569,0.04,0.15,7.29,1.59,0.83,0.35,0.46,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.21,1.2,1.08,1.18,1.23,1.18,1.13,1.23,1.24,m,m,2
79,Poland,0,0.51,0.23,1.95,0.01,0,1.05,0,0.53,0,0,m,m,0,1.96,0,m,0,m,0.52,0,m,0.43,5.41,m,0,0,0,0,0,0.79,0.8,m,0.23,m,0,0.89,0,m,0.92,0.24,1,1.51,58438,0,0.51,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,1.02,1,0,0,1.02,0.88,0.96,0,0,2
87,Poland,0,0.75,0.06,1.1,0.03,0,0.34,0,0.25,0,0,m,m,0,1.34,0,m,0,m,0.22,0,m,0.2,4.86,m,0,0,0,0,0,3.39,0.38,m,0.02,m,0,0.71,0,m,0.91,0.62,0.8,1.2,4624,0,0.51,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,0.95,0.94,0,0,0.86,1,0.94,0,0,2
90,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,Poland,0.02,0.39,0.52,2.51,0.45,0.03,1.54,0.29,0.61,0.03,0.09,0.11,0.12,0.08,2.54,0.08,0.11,0.03,0.08,0.15,0.06,25.08,3.85,5,1.19,0.05,0.76,0.67,-0.27,0.29,5.01,0.66,-0.93,0.13,0.1,0.04,0.72,0,0,2.2,0.34,4.49,4.85,51629,0.04,0.08,0.47,1.46,0.85,2.16,-0.37,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.01,1.05,0.99,0.94,0.74,0.75,0.96,0.87,0.8,m,m,2
97,Poland,0,0,0.5,m,0.35,0,m,0.27,0.61,0,m,0,0,m,m,m,0,0,0,0.26,m,m,1.01,5.04,-0.18,0,m,m,0,0.27,m,0.61,-0.01,m,0,0,m,0,0,m,0,1.22,1.22,54418,0,0,0.89,1.86,m,0.54,0.74,m,m,0,0,m,m,m,m,0,m,m,m,m,m,0,m,m,m,0,0,0.93,1.09,0.95,0.87,0,0,0.93,0.7,m,m,m,2
102,Hungary,0,0.58,0.28,2.19,0,0,0.73,0,0.42,0,0,m,m,0,1.73,0,m,0,m,0.42,0,m,0.57,4.94,m,0,0,0,0,0,0.73,0.77,m,0.23,m,0,1.09,0,m,0.88,0.23,0.86,1.57,24261,0,0.82,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
109,Poland,0,0.63,0.23,1.45,-0.44,0,0.59,0,0.37,0,0,m,m,0,1.59,0,m,0,m,0.82,0,m,0.9,4.59,m,0,0,0,0,0,1.21,0.49,m,0.18,m,0,0.27,0,m,1.18,0.51,1.45,1.9,8964,0,0.31,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
110,Poland,0,0.7,0.08,1.19,0.04,0,0.46,0,0.32,0,0,m,m,0,1.44,0,m,0,m,0.28,0,m,0.17,4.97,m,0,0,0,0,0,0.45,0.58,m,0.07,m,0,0.27,0,m,0.74,0.43,0.66,1.21,7891,0,0.83,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
117,Poland,-0.06,0.98,-0.14,0.84,-0.06,-0.04,0.02,0.46,0.02,-0.05,-0.05,-0.09,-0.93,-0.04,1.02,-0.05,-0.1,-0.05,-0.13,0.08,-0.06,-13.41,-0.53,5.15,2.07,-2.44,0.05,0.05,0,0,3.72,0.11,0,0.11,-0.1,-0.14,0.37,-0.04,-0.08,0.76,0.89,0.07,0.4,-20522.16,-3.02,4.57,1.1,1.96,0.51,1.67,-13.37,-0.62,0.02,0.1,0.21,0.1,1.07,0.11,-30.03,0.13,-2,m,m,m,m,0,0,0,0,0,0,1.01,0.11,0.99,0.98,-49.52,35.95,0.85,1.14,1.04,1.13,-0.99,2
132,Poland,0,0.56,0.22,1.43,0.05,0,0.79,0,0.44,0,0,m,m,0,1.79,0,m,0,m,0.39,0,m,0.87,4.63,m,0,0,0,0,0,8.13,0.48,m,0.07,m,0,0.6,0,m,1.33,0.52,1.72,1.87,9438,0,0.09,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,1.01,0.98,0,0,1.01,0.98,0.96,0,0,2
147,Poland,0,0.79,-0.1,0.83,0.01,0,0.21,0,0.17,0,0,m,m,0,1.27,0,m,0,m,0.16,0,m,-0.21,4.85,m,0,0,0,0,0,2.69,0.36,m,0.18,m,m,0.83,0,m,0.63,0.6,0.34,0.71,-7334,0,1.1,m,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,0.98,1.12,0,0,m,1.2,1.11,m,m,2
154,Poland,0,0.6,-0.11,0.79,-0.14,0.05,0.66,0,0.4,0.05,0.09,m,0.08,0.08,1.66,0.08,m,0.05,m,0.54,0,14.7,-0.19,4.43,m,0.12,1.12,0.98,1.37,0.64,3.48,0.47,m,0.03,m,0,0.48,0,m,0.7,0.53,0.69,0.81,-2935,0,0.18,0,0,0,0,-0.47,m,m,0,m,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,0,1.19,1.1,1.16,1.54,m,1.09,1.29,1.08,0,0,2
169,Poland,0,0.42,0.22,1.87,0.05,0,1.36,0,0.58,0,0,m,m,0,2.36,0,m,0,m,0.52,0,m,0.41,4.54,m,0,0,0,0,0,2.17,0.75,m,0.54,m,0,1.52,0,m,1.1,0.25,1.08,1.41,7481,0,0.3,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,1.09,1.12,0,0,0.92,1.39,1.11,0,0,2
176,Poland,0.01,0.64,0.08,1.19,0.03,0.01,0.54,0.31,0.35,0.01,0.01,0.09,0.09,0.05,1.55,0.04,0.02,0.02,0.05,0.32,0.06,-5.09,0.15,4.58,1.99,0.07,0.71,0.45,0,0.31,0.62,0.59,0,0.08,0.08,0.04,0.36,0.11,0.37,0.75,0.41,0.68,1.14,2880.95,0.04,0.67,0.91,2.72,0.75,0.6,-0.92,0.17,0.27,0.09,0.28,0.13,0.36,0.21,7.07,0.18,3.48,m,m,m,m,0,0,0,0,0,0,0.9,0.88,1.07,1.08,1.45,2.19,1.04,1.09,1.06,-5.83,3.5,2
191,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
195,Poland,0,0.67,0.1,1.17,0.03,0,0.49,0.36,0.33,0,0,0.02,0.01,0.01,1.49,0,0,0,0,0.3,0.01,-0.58,0.31,4.3,1.81,0.01,0.63,0.54,0.36,0.37,3.32,0.42,1,0.03,0.01,0,0.53,0.01,0.03,1,0.58,1.06,1.35,1927,0,0.28,0.99,1.26,0.63,1.16,-0.75,1,8.75,0,0,0,0.01,0,0.18,0,0.45,0,0,0,0,564.62,355851.21,19370.05,95448.03,186.38,596.85,1.63,1.41,1.26,1.39,-0.06,-0.03,1.16,1.81,1.5,0.11,-0.1,2
197,Poland,0.02,0.6,0.13,1.23,0.03,0.03,0.67,0.62,0.4,0.04,0.06,0.07,0.05,0.07,1.67,0.05,0.06,0.03,0.04,0.38,0.05,-36.12,0.4,4.1,0.83,0.07,1.08,0.99,0,0.62,4.37,0.45,0,0.18,0.05,0.05,0.41,0.04,0.06,1.13,0.55,1.27,1.44,1610.03,0.06,0.13,1.37,4.9,1.13,1.95,-0.56,-1.42,-0.48,-0.02,-0.03,-0.03,-0.31,-0.03,-0.95,-0.02,-0.55,0,0,0,0,675.6,7896.24,7467.42,9437.38,271.92,860.84,0.93,0.98,1.02,1.06,1.35,2.13,1.11,0.64,0.94,-5.55,-2,2
200,Poland,0.01,0.45,0.12,1.33,0.03,0.01,1.21,1.38,0.55,0.01,0.03,0.01,0.01,0.03,2.21,0.03,0.01,0.01,0.01,0.51,0.02,-22.49,0.25,3.72,0.24,0.02,3.66,3.03,1.38,1.38,4.47,0.63,1,0.4,0.01,0.05,0.92,0.02,0.01,1.1,0.37,1.09,1.25,655,0.01,0.14,8.92,7.04,3.67,2.75,-0.02,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,224.52,9840.41,6730.03,9873.15,123.06,245.33,1.01,1.02,0.97,0.88,0.88,0.62,1.05,1.01,0.85,m,m,2
207,Poland,0,0.28,0.16,1.8,-0.16,0,2.51,0,0.72,0,0,m,m,0,3.51,0,m,0,m,0.88,0,m,0.24,4.35,m,0,0,0,0,0,2.03,0.8,m,0.23,m,0,0.92,0,m,1.24,0.2,1.1,1.24,3471,0,0.12,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,0.91,0.58,0,0,0.72,0.53,0.44,m,m,2
218,Poland,0.01,0.56,-0.1,0.51,0.24,0.01,0.77,0.11,0.44,0.01,0.03,0.18,-0.79,0.03,1.77,0.02,0.06,0.01,0.05,0.19,0.03,-3.76,-0.11,4.77,5.3,0.02,-0.05,-0.02,0,0,0.23,0.8,0,0.01,0.08,0.38,0.43,0.02,0.2,0.18,0.2,0.48,0.89,-5628.75,0.01,0.84,7.04,1.28,0.54,0.12,5.79,0.23,0.51,0.03,0.24,0.04,0.07,0.13,31.08,0.25,2.81,m,m,m,m,0,0,0,0,0,0,0.97,-0.1,1.06,1.03,0.5,0.41,0.9,1.04,1.05,2.88,11.1,2
233,Slovakia,0,0.38,0.51,2.4,0.41,0,1.66,0,0.62,0,0,m,m,0,2.66,0,m,0,m,0.21,0,m,3.91,4.63,m,0,0,0,0,0,66.5,0.64,m,0.06,m,m,2.4,0,m,2.31,0.36,4.81,4.91,21516,0,0.02,m,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
238,Poland,0.07,0.55,0.37,1.88,0.11,0.08,0.83,0.83,0.45,0.09,0.2,0.11,0.11,0.17,1.83,0.16,0.1,0.09,0.08,0.34,0.14,-21.3,1.69,3.99,0.66,0.19,1.81,1.38,0.83,0.84,2.92,0.58,1,0.18,0.1,0.16,0.91,0.1,0.12,1.43,0.42,2.08,2.69,3543,0.15,0.29,2.07,2.73,2,3.84,-0.05,0.47,0.09,0.14,0.17,0.25,1.06,0.33,3.58,0.18,1.61,0,0,0,0,364.86,1976.87,1687.48,1923.47,165.05,760.61,2.78,2.14,0.96,0.97,-2.35,-1.99,0.64,2.08,0.77,-1.05,-4.23,2
245,Poland,-0.01,0.53,-0.01,0.97,0.03,0,0.9,0.26,0.47,0,-0.01,-0.02,0.03,-0.01,1.9,0.03,-0.02,0.02,-0.02,0.45,-0.01,-1.7,-0.02,4.38,2.01,0.03,1.17,0.86,0,0.47,1.59,0.61,0,0.27,0.06,-0.04,0.57,0.02,0.07,0.72,0.39,0.76,0.99,-251.27,-0.01,0.29,1.66,2.31,0.68,0.42,-0.35,-0.33,0,0.02,0.07,0.04,0.14,0.05,-33.12,0.05,1.28,0,0,0,0,96.68,-9216.27,2427.98,3035.29,45.86,73.76,1.63,2.7,1.02,1.03,2.08,-0.83,1.01,1.09,0.89,-0.12,-0.78,2
248,Slovakia,0,0.8,-0.02,0.97,-0.1,0,0.25,0,0.2,0,0,m,m,0,1.25,0,m,0,m,0.3,0,m,-0.05,4.11,m,0,0,0,0,0,1.23,0.39,m,0.03,m,0,0.39,0,m,0.73,0.61,0.48,0.95,-261,0,0.98,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
260,Poland,0.04,0.26,0.6,3.34,0.04,0.05,2.75,0.62,0.72,0.03,0.18,0.08,0.07,0.19,3.83,0.16,0.07,0.04,0.07,0.67,0.17,3.65,4.02,3.96,0.16,0.06,2.28,2.23,0,0.62,128.81,0.72,0,1.74,0.07,0.52,3.02,0,0,3.26,0.25,4.83,4.87,5443.01,0.06,0.01,7.66,1.89,2.43,4.17,0.9,4.1,0.27,0.01,0.02,0.04,1.71,0.04,0.3,0.01,0.25,0,0,0,0,2787.39,43665.71,m,48432.17,1999.66,13472.82,1.14,1.15,1.02,1.01,1.05,1.85,1.06,0.88,0.8,-0.38,-4.06,2
