Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
257,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1
270,Poland,0,0.69,-0.05,0.91,0,0,0.45,0.39,0.31,0,0,0,0.01,0,1.45,0.01,0,0,0,0.31,0,-1.23,-0.09,3.94,1.78,0.01,0.74,0.57,0.39,0.4,3.08,0.47,1,0.04,0.01,0.1,0.9,0.01,0.01,0.71,0.53,0.62,0.93,-396,0,0.5,56.83,0.84,0.72,0.77,-0.13,0.05,0,0.01,0.04,0.02,0.09,0.03,16.93,0.03,3.77,0,0,0,0,262.02,92452.54,14126.75,22038.61,81.39,162.53,0.98,1,0.93,0.9,0.4,0.18,m,0.91,0.95,0.99,1.43,1
276,Poland,0.08,0.78,0.03,1.03,0.03,0.1,0.29,0.52,0.22,0.1,0.12,0.19,0.23,0.12,1.29,0.12,0.19,0.1,0.15,0.19,0.1,-85.14,0.13,3.49,1.5,0.43,0.54,0.54,0.52,0.52,m,0.22,1,0.44,0.19,m,1.03,0.1,0.19,1.03,0.78,1.13,1.13,79,0.34,0,m,1.12,0.66,2.61,0.06,1.05,0,0.07,0.14,0.09,m,0.09,3.26,0.09,0.76,0,0,0,0,16493.37,38138.31,36922.81,38409.63,3684.65,18611.5,1,1,1,1,1,1,m,1,1,-19.8,1,1
290,Poland,0.06,0.33,0.35,2.27,0.31,0.08,2.07,0.57,0.67,0.08,0.3,0.16,0.17,0.28,3.07,0.25,0.15,0.08,0.11,0.37,0.21,-51.21,0.92,3.55,0.57,0.12,1.77,1.48,0.57,0.57,11.59,0.73,1,0.02,0.15,3.4,2.2,0.09,0.16,1.91,0.27,1.78,1.92,1249,0.09,0.08,31.25,0.95,2.07,1.5,0.69,-0.95,-0.12,-0.06,-0.11,-0.2,-1.25,-0.24,4.27,-0.1,-0.78,0,0,0,0,1703.35,13875.79,12638.04,13846.88,1147.9,3036.11,0.77,0.83,0.82,0.79,0.53,0.46,1.48,1.03,0.6,m,m,1
366,Poland,0.02,0.62,0.03,1.1,0.02,0.02,0.62,0.11,0.38,0.03,0.06,0.42,0.44,0.07,1.62,0.05,0.18,0.03,0.18,0.37,0.07,-2.76,0.05,3.67,4.52,0.08,0.24,0.13,0.11,0.11,1.24,0.67,1,0.53,0.28,3.86,1.09,0.06,0.52,0.59,0.33,0.6,1.05,159,0.05,0.75,21.96,0.59,0.33,0.17,0.47,-1.77,-2.5,-0.01,-0.1,-0.02,-0.04,-0.03,0.64,-0.03,-0.36,0,0,0,0,225.27,4561.8,1534.08,2910.71,86.44,135.59,1,1,1,1,1,1,1,1,1,1,1,1
405,Poland,0.18,0.21,0.27,2.26,-0.31,0.18,3.75,0.27,0.79,0.18,0.84,0.74,0.59,0.95,4.75,0.84,0.66,0.18,0.66,1.1,0.95,m,0.51,2.58,0.5,0.22,1.43,1.43,0.27,0.48,m,0.79,1,0.5,0.66,m,2.26,0.2,0.74,2.26,0.21,1.51,1.51,101,0.22,0,m,0.73,1.29,0.52,0.95,-1.25,-0.16,-0.14,-0.52,-0.67,m,-0.67,-3.98,-0.3,-0.8,0,0,0,0,969.5,4309.77,3827.75,4309.77,765.53,1461.86,1,1,1,1,1,1,m,1,1,1,1,1
415,Poland,0.12,0.19,-0.02,0.32,0.41,0.15,4.35,0,0.81,0.15,5.45,m,-0.28,0.81,5.35,0,m,0,m,0.4,0.65,3.38,-0.02,4.97,m,0,0.04,0.01,0,0,0.06,0.97,m,0.15,m,m,0.32,0,m,0.05,0.03,0.82,0.98,-1750,0.15,0.2,m,0,0,0,0.13,-0.81,0,-0.15,m,-0.81,-0.95,-5.45,54115.62,-16.91,505.94,0,0,0,0,22.46,120.43,m,-60928.68,18.26,18.42,m,m,m,m,m,m,m,m,m,m,m,1
12,Poland,0.01,0.66,0.3,1.5,0.09,0.01,0.51,0.95,0.34,0.01,0.02,0.01,0.01,0.02,1.51,0.01,0.01,0.01,0.01,0.25,0.01,3.12,2.55,5.77,0.66,0.03,1.6,1.42,0.03,0.95,5.75,0.41,0.04,0.06,0.01,0.01,0.72,0.01,0.01,1.34,0.59,2.92,3.55,174218,0.02,0.22,2.05,2.46,1.61,8.14,-0.18,0.81,0.27,0.01,0.01,0.01,0.09,0.01,-2.18,0.01,0.72,0,0.03,0,0,398.37,11261.66,15469.31,15470.55,135.1,1161.74,m,m,m,m,m,m,m,m,m,m,m,2
19,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,Poland,-0.03,0.7,0.22,1.33,0.06,0.12,0.44,1.62,0.31,0.11,0.17,0.07,0.09,0.17,1.43,0.15,0.07,0.11,-0.02,0.25,-0.04,34.42,2.28,5.3,0.4,0.35,1.76,1.72,0,1.31,26.53,0.33,0,0.11,0.07,-0.08,0.73,0.1,0.06,1.29,0.68,3.16,3.35,44592.5,-0.1,0.06,3.99,3.87,2.38,16.66,-0.15,0.75,-0.05,-0.04,-0.03,-0.06,-2.28,-0.06,1.97,-0.05,-0.39,0,0.04,0,0,634.75,1685.19,1869.93,1800.28,195.02,2004.86,1.24,0.88,1.11,1.13,-1.83,-3.07,1.23,1.09,1.15,0.59,0.32,2
29,'Czech Republic',m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
30,Poland,0,0.6,0.07,1.35,0.25,0.01,0.67,0.18,0.4,0.01,0.06,0.25,0.03,0.07,1.67,0.01,0.07,0.01,0,0.15,0.05,1.23,0.1,6.09,3.17,0.01,0.91,0.3,0,0.19,0.43,0.8,0,0.21,0.03,0,0.88,-0.03,-0.16,0.44,0.2,0.54,1.09,85392.25,0,1.01,1.9,1.35,0.9,0.24,-0.17,0,1.13,0.03,0.16,0.05,0.07,0.14,-9.88,0.11,5.31,0,0,0,0,909.7,31090.48,-13090.54,68405.55,363.48,495.57,0.88,0.92,0.94,0.94,0.41,-0.01,1.01,0.9,0.98,0.8,-0.27,2
43,Poland,0.02,0.69,0.16,1.38,0.03,0.04,0.47,0.49,0.33,0.03,0.1,0.08,0.06,0.06,1.45,0.04,0.08,0.03,0.03,0.29,0.02,3.33,0.37,5.44,1.34,0.09,1.12,0.67,0.49,0.49,0.86,0.61,1,0.09,0.06,0.05,0.58,0,0,0.83,0.41,0.76,1.41,43749,0.05,0.85,1.47,2.42,1.18,1.14,-0.38,m,m,0,0,0,0,0,m,0,0,0,0,0,0,629.39,5214.54,m,6909.47,205.81,479.26,1,1,1,1,1,1,1,1,1,m,m,2
45,Poland,0.02,0.5,0.53,2.84,0.06,0.03,0.98,0.56,0.5,0.02,0.1,0.06,0.06,0.07,1.98,0.06,0.05,0.03,0.04,0.43,0.06,8.42,2.91,5.26,0.85,0.06,1.87,1.07,0,0.57,0.97,0.71,0,0.14,0.06,0.04,0.72,0.02,0.03,1.62,0.29,2.72,3.91,95519.75,0.04,0.43,0.92,3.33,1.94,3.07,-0.15,-0.86,-0.27,-0.03,-0.05,-0.05,-0.12,-0.09,1734.75,-0.03,-0.82,0,0,0,0,1682.38,29072.99,44625.94,26345.62,834.78,4581.6,0.79,0.99,0.94,0.94,1.14,1.14,0.93,0.96,0.89,-4.96,0,2
63,Poland,0.01,0.66,0.18,1.42,0.01,0.01,0.52,0.49,0.34,0.02,0.03,0.05,0.05,0.04,1.52,0.03,0.03,0.02,0.03,0.33,0.04,-3.13,0.46,5.08,1.25,0.06,1.08,0.72,0,0.49,1.81,0.57,0,0.16,0.04,0.06,0.92,0.03,0.07,0.94,0.43,0.86,1.42,21876.75,0.04,0.65,2.29,1.48,1.13,1.24,-0.07,0.2,0.18,0.06,0.13,0.1,0.28,0.14,1.67,0.1,2.97,0,0,0,0,1511.78,40743.38,16120.01,24563.79,517.81,1304.35,1.07,-28.34,0.96,1,1.27,1.23,0.95,0.9,0.96,-8.05,15.86,2
68,Poland,0.02,0.34,0.11,1.5,0.28,0.02,1.94,0.19,0.66,0.03,0.11,0.13,0.15,0.07,2.93,0.07,0.13,0.03,0.11,0.39,0.06,-20.92,0.17,5.49,1.13,0.04,0.74,0.5,0.04,0.19,2.74,0.77,0.23,0.85,0.13,0.75,1.38,0,0,1,0.23,1,1.18,34881,0.03,0.17,6.8,1.61,0.85,0.29,0.51,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1275.97,34059.44,m,33502.3,842.95,1278.83,1.13,1.12,1.02,1,1.3,1.36,0.93,0.85,1.04,m,m,2
79,Poland,0.01,0.52,0.22,1.87,0.01,0.02,1.01,0.21,0.52,0.02,0.08,0.14,0.08,0.06,1.93,0.03,0.1,0.02,0.05,0.51,0.04,4.63,0.43,5.4,2.27,0.03,0.78,0.38,0.21,0.22,0.85,0.79,1,0.16,0.08,0.05,0.88,0.03,0.12,0.92,0.26,1,1.51,55944,0.02,0.5,0.84,1.16,0.83,0.41,-0.16,1.17,0.87,0.01,0.05,0.02,0.04,0.04,-3.58,0.02,0.57,0,0,0,0,553.87,13572.37,11281.42,16871.05,289.98,555.2,m,m,m,m,m,m,m,m,m,m,m,2
87,Poland,0,0.75,0.06,1.1,0.03,0,0.33,0.47,0.25,0.01,0.01,0.02,0.01,0.01,1.33,0.01,0.01,0.01,0.01,0.22,0.01,-3.32,0.2,4.88,1.58,0.03,0.74,0.62,0.47,0.47,3.3,0.38,1,0.02,0.01,0.01,0.66,0.01,0.02,0.92,0.62,0.8,1.2,4748,0.01,0.5,1.72,1.16,0.75,1.5,-0.46,0.13,0.16,0.03,0.06,0.04,0.23,0.05,331.86,0.04,4.58,0,0,0,0,912.44,49986.03,21086.52,36207.83,227.67,729,m,m,m,m,m,m,m,m,m,m,m,2
90,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,Poland,0.03,0.45,0.48,2.12,0.41,0.04,1.24,0.29,0.55,0.04,0.1,0.15,0.16,0.09,2.24,0.09,0.15,0.04,0.11,0.14,0.07,29.35,4.98,5,1.41,0.07,0.58,0.55,0.29,0.29,13.94,0.57,1,0.1,0.14,0.05,0.63,0,0,2.02,0.43,5.78,5.98,47908,0.06,0.03,0.45,1.26,0.67,2.99,-0.64,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1876.61,24634.92,m,25513.64,1038.46,10844.03,1,1,1,1,1,1,1,1,1,m,m,2
97,Poland,0.03,0,0.55,m,0.31,0.05,m,0.28,0.55,0.04,m,0.18,0.19,m,m,m,0.18,0.04,0.12,0.24,m,9.52,1.21,5.06,-0.14,0.08,m,m,0.28,0.28,m,0.55,1,m,0.16,0.11,m,0.04,0.15,m,0,1.21,1.21,62500,0.06,0,0.89,1.41,m,0.61,1.04,m,m,0,0,m,m,m,m,0,0,0,0,0,0,1164.04,12882.12,15536.76,14236.67,636.89,1408.79,1.14,1.08,1.01,1.07,1.54,1.5,1.03,1.07,m,m,m,2
102,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
109,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
110,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
117,Poland,0,0.93,-0.09,0.89,0,0,0.08,0.45,0.07,0,0.01,0.02,0,0.01,1.08,0,0.01,0,0,0.07,0,0.27,-0.38,5.16,1.99,0.01,0.53,0.48,0,0.45,3.44,0.15,0,0.08,0,0,0.32,0,-0.01,0.81,0.85,0.3,0.62,-13655.25,-0.02,1.07,0.93,2.22,0.53,1.8,-1.3,-0.02,0.03,0.08,0.19,0.09,1.05,0.1,26.47,0.11,87.9,0,0,0,0,1474.88,24081.78,-22016.68,115253.31,109.47,441.24,0.98,116.9,1.01,0.98,-0.25,0.21,0.94,1.19,1.03,-2.18,-0.09,2
132,Poland,0.01,0.58,0.22,1.4,0.06,0.01,0.74,0.41,0.42,0.01,0.02,0.04,0.03,0.03,1.74,0.02,0.03,0.01,0.02,0.37,0.03,-5.75,0.92,4.62,1.3,0.03,0.73,0.69,0.41,0.41,10.78,0.45,1,0.08,0.03,0.02,0.61,0.01,0.03,1.32,0.55,1.79,1.92,9172,0.02,0.07,0.95,1.43,0.75,1.73,-0.54,-3.89,-1.99,0,-0.01,0,-0.08,0,-0.2,0,-0.24,0,0,0,0,382.18,12811.58,14864.78,14867.69,161.93,683.59,m,m,m,m,m,m,m,m,m,m,m,2
147,Poland,-0.01,0.71,-0.1,0.82,0.08,0,0.36,0.47,0.26,0,-0.01,-0.01,0,-0.01,1.41,0,-0.01,0,-0.02,0.18,-0.01,-0.28,-0.17,4.86,1.44,0.01,0.89,0.67,0.47,0.48,2.49,0.44,1,0.22,0,m,0.82,0.01,0.03,0.62,0.53,0.46,0.78,-6893,-0.03,0.68,m,1.46,0.88,0.84,-0.2,m,m,0,0,0,0,0,m,0,0,0,0,0,0,2489.01,-145250.41,45218.67,343870.75,644.93,1149.82,m,m,m,m,m,m,m,m,m,m,m,2
154,Poland,0,0.62,-0.14,0.74,-0.19,0.04,0.6,0.58,0.38,0.03,0.07,0.07,0.06,0.06,1.6,0.06,0.07,0.04,0,0.57,0,8.86,-0.23,4.39,1.05,0.09,1.01,0.87,0.14,0.58,2.71,0.46,0.24,0.05,0.06,0,0.42,0,0,0.64,0.54,0.62,0.77,-3453,0,0.23,3.4,2.84,1.07,0.96,-0.57,0,0,0.09,0.16,0.15,1.08,0.17,68.42,0.23,2.58,0,0,0,0,598.68,5968.4,m,6347.74,224.71,373.89,1.2,1.21,0.94,0.94,1.16,0,1.09,0.95,1.42,17.96,-0.12,2
169,Poland,0.01,0.43,0.21,1.87,0.03,0.01,1.33,0.36,0.57,0.01,0.05,0.07,0.03,0.06,2.33,0.03,0.03,0.01,0.03,0.54,0.05,-7.6,0.39,4.5,0.76,0.02,1.43,0.81,0.36,0.36,1.9,0.76,1,0.66,0.03,0.09,1.44,0.01,0.03,1.06,0.24,1.05,1.39,6648,0.02,0.32,3.41,1.87,1.46,0.65,0.32,0.38,0.53,0.02,0.07,0.06,0.13,0.1,3.22,0.05,2.2,0,0,0,0,757.43,36583.57,38293.54,38249.49,433,794.2,m,m,m,m,m,m,m,m,m,m,m,2
176,Poland,0.01,0.65,0.07,1.16,0.01,0.02,0.53,0.37,0.35,0.03,0.04,0.12,0.05,0.07,1.53,0.03,0.05,0.02,0.02,0.33,0.05,-2.49,0.13,4.55,1.71,0.05,0.85,0.54,0,0.37,0.57,0.58,0,0.05,0.05,0.02,0.32,-0.03,-0.08,0.74,0.42,0.67,1.13,2407.25,0.02,0.69,1.05,3.32,0.89,0.72,-0.86,-0.45,-1.58,-0.02,-0.04,-0.02,-0.07,-0.04,-4.24,-0.03,-0.87,0,0.01,0,0,640.99,12103.91,-7989.05,12229.81,221.32,428.94,1.09,1.09,0.98,0.91,0.78,0.5,0.86,1.65,0.85,-0.27,0.47,2
191,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
195,Poland,-0.04,0.6,0.13,1.26,0.03,-0.04,0.65,0.28,0.39,-0.04,-0.09,-0.12,-0.13,-0.06,1.67,-0.07,-0.16,-0.04,-0.15,0.36,-0.05,8.27,0.32,4.21,2.12,-0.11,0.67,0.54,0.28,0.28,1.86,0.51,1,0.03,-0.15,-0.11,0.44,-0.03,-0.12,1.02,0.48,1.01,1.3,2013,-0.11,0.29,0.71,1.39,0.58,0.72,-0.85,-4.19,0.94,0.01,0.04,0.02,0.09,0.02,-0.17,0.02,-0.24,0,0,0,0,782.65,-6937.04,-9521.42,-7377.42,307.36,788.88,0.54,0.67,0.81,0.74,-1.03,-1.5,0.99,0.57,0.75,0.11,-1.44,2
197,Poland,0.01,0.64,0.06,1.1,0,0.02,0.57,0.67,0.36,0.02,0.03,0.03,0.04,0.03,1.57,0.03,0.02,0.02,0.02,0.36,0.03,-3.5,0.19,4.1,0.85,0.06,1.04,0.96,0,0.63,4.96,0.41,0,0.06,0.03,0.03,0.4,0.03,0.04,1.02,0.59,1.2,1.36,719.33,0.03,0.13,1.63,3.38,1.14,2.2,-0.57,3.68,2.05,0,0,0,0.06,0,-0.34,0,0.14,0,0,0,0,721.31,17534.22,9532.72,12175.26,263.1,865.7,1.05,0.96,0.99,0.94,-9.81,-2.64,0.99,1.2,1.02,-0.59,-20.28,2
200,Poland,0.01,0.47,0.12,1.28,0.02,0.01,1.11,1.33,0.53,0.01,0.03,0.01,0.01,0.03,2.11,0.03,0.01,0.01,0.01,0.51,0.03,-28.49,0.27,3.74,0.21,0.03,3.05,2.78,1.33,1.33,9.55,0.57,1,0.51,0.01,0.09,0.95,0.02,0.01,1.17,0.43,1.17,1.27,659,0.02,0.08,9.27,7.05,3.08,2.96,-0.02,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,246.05,9565.02,6589.14,9373.01,129.5,288.95,1,1,1,1,1,1,1,1,1,m,m,2
207,Poland,-0.01,0.48,0.15,1.36,-0.24,-0.01,1.09,0.43,0.52,-0.01,-0.01,-0.01,-0.01,-0.01,2.09,-0.01,-0.01,-0.01,-0.02,0.76,-0.01,-7.13,0.33,4.39,0.88,-0.01,1.08,0.91,0.84,0.43,4.52,0.6,1.94,0.26,-0.01,-0.03,0.83,0,0,1.15,0.4,1.16,1.33,3603,-0.01,0.14,1.99,1.87,1.07,0.96,-0.16,m,m,0,0,0,0,0,m,0,0,0,0,0,0,153.58,-15905.25,m,-13674.65,80.02,178.66,m,m,m,m,m,m,m,m,m,m,m,2
218,Poland,0.01,0.57,-0.09,0.52,0.24,0.02,0.77,0.12,0.43,0.02,0.09,0.26,0.19,0.05,1.77,0.03,0.15,0.02,0.13,0.19,0.05,-12.68,-0.1,4.74,4.86,0.04,0.51,0.18,0,0.12,0.23,0.8,0,0,0.16,0.84,0.43,0.03,0.27,0.18,0.2,0.48,0.9,-5219,0.03,0.85,6.57,1.38,0.59,0.13,-1.26,1.59,1.35,0.01,0.08,0.02,0.03,0.05,119.73,0.09,0.48,0,0,0,0,820.44,19886.1,11235.47,18591.01,356.41,397.41,1.05,-5.93,0.95,1.03,1.14,1.27,1.14,1.01,1.01,0.52,1.03,2
233,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
238,Poland,-0.03,0.67,0.26,1.49,0.04,-0.04,0.5,0.29,0.33,-0.03,-0.08,-0.1,-0.11,-0.04,1.5,-0.05,-0.14,-0.03,-0.11,0.29,-0.03,5.87,1.13,4.01,2.32,-0.1,0.65,0.51,0.29,0.3,1.17,0.48,1,0.06,-0.12,-0.05,0.33,-0.02,-0.08,1.16,0.52,1.48,2.13,2586,-0.09,0.44,0.48,2.04,0.55,1.27,-1.04,0.25,-0.08,-0.13,-0.44,-0.19,-0.86,-0.24,14.46,-0.16,3.62,0,0,0,0,514.46,-4231.97,-7115.58,-4931.03,171.98,759.95,0.36,0.47,1.05,1.03,-0.43,-0.5,1.57,0.48,1.3,-0.95,-0.24,2
