Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
257,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1
270,Poland,0,0.61,0.04,1.09,0.09,0.02,0.63,0.4,0.39,0.01,0.04,0.05,0.03,0.03,1.63,0.02,0.05,0.01,0.01,0.3,0.01,1.67,0.08,3.85,1.55,0.03,0.89,0.63,0.4,0.4,2.6,0.57,1,0.02,0.03,m,1.09,0.01,0.04,0.77,0.43,0.75,1.11,277,0.01,0.47,m,0.85,0.92,0.77,0.1,-12.56,0,0,0,0,0,0,28.43,0,-0.02,0,0,0,0,643.54,13518.94,16658.9,21824.79,249.37,485.26,1.12,1.12,1.07,1.03,1.1,0.55,m,1.07,1.03,-0.06,0,1
276,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1
290,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366,Poland,0.06,0.5,0.48,2.52,0.07,0.09,1,0.2,0.5,0.08,0.27,0.43,0.63,0.18,2,0.16,0.43,0.08,0.29,0.43,0.12,14.06,2.45,3.3,0.83,0.16,0.39,0.25,0.2,0.2,4.45,0.68,1,1.48,0.4,m,2.52,0.08,0.41,1.61,0.32,2.54,3.45,965,0.12,0.36,m,0.62,0.64,1.03,4.18,-1.52,-0.05,-0.04,-0.19,-0.08,-0.22,-0.12,-5.28,-0.05,-0.48,0,0,0,0,541.63,3127.34,3280.48,3349.71,271.33,1373.81,1.08,0.7,1.16,1.18,7.01,8.24,m,1.2,1.18,-0.47,-0.53,1
405,Poland,-0.01,0.26,0.08,1.32,-0.34,-0.01,2.82,0.29,0.74,-0.01,-0.06,0.09,-0.05,0.1,3.82,-0.06,-0.05,-0.01,-0.05,1.08,0.1,m,0.13,2.62,0.88,-0.02,1.2,1.2,0.29,0.3,m,0.74,1,0.47,-0.05,m,1.32,0.03,0.09,1.32,0.26,1.13,1.13,35,-0.02,0,m,1.28,1.09,0.44,0.31,0.21,-0.57,-0.07,-0.25,-0.28,m,-0.28,-2.18,-0.21,4.87,0,0,0,0,568.31,-28107.17,15867.77,-28107.17,419.06,641.71,1.11,0.99,0.95,0.83,0.25,0.25,m,0.62,0.76,-0.56,-0.38,1
415,Poland,-0.07,0.87,0.13,1.57,-0.27,0.11,0.16,0.08,0.13,0.02,0.47,1.34,-0.04,0.13,1.16,-0.01,1.29,-0.01,-0.78,0.4,-0.07,-0.08,0.2,4.66,10.04,-0.05,0.41,0.11,0.01,0.09,0.5,0.77,0.08,0.85,-0.08,-1.64,1.39,0,-0.02,0.41,0.23,0.21,1.2,5875,-0.49,4.73,2.09,0.69,0.37,0.13,-3.3,-1.05,0.07,0.06,0.75,0.07,0.1,0.28,-22.03,0.18,-9.42,0,0,0,0,385.58,478.27,-25488.78,-7757.09,51.88,80.87,m,47.61,1.02,1.17,6.07,-8.42,1.52,1,1.18,-14.32,-1.13,1
12,Poland,0.01,0.69,0.28,1.47,0.07,0.03,0.45,1.31,0.31,0.02,0.04,0.02,0.02,0.04,1.45,0.03,0.02,0.02,0.01,0.24,0.02,5.6,2.03,5.68,0.5,0.07,2.2,1.88,0.05,1.32,4.7,0.41,0.04,0.05,0.02,0.04,0.79,0.02,0.02,1.26,0.59,2.3,3.03,132889,0.05,0.32,3.3,2.99,2.23,9.67,-0.09,-1.03,-0.13,-0.01,-0.01,-0.02,-0.14,-0.02,-6.47,-0.02,-0.67,0,0.04,0,0,897.01,11180.86,12457.78,13573.93,280.17,2063.38,m,1.29,m,m,m,m,m,m,m,m,m,2
19,Poland,0.03,0.68,0.2,1.46,0.26,0.06,0.47,0.56,0.32,0.05,0.14,0.11,0.16,0.09,1.47,0.07,0.11,0.05,0.06,0.06,0.05,4.61,0.58,5.92,1.02,0.16,0.69,0.45,0,0.35,0.86,0.56,0,0.26,0.09,0.08,0.46,0.06,0.11,0.95,0.44,0.9,1.58,169553.72,0.11,0.74,1.27,6.33,1.27,1.59,-0.81,m,m,0,0,0,0,0,0,0,0,0,0.01,0.05,0,8783.3,45782.98,45154.06,56140.12,2807.61,7944.22,2633.98,1393.25,972.17,955.99,-10459.9,-3095.21,1021.17,1018.75,1568.85,m,1197.41,2
21,Poland,0.01,0.63,0.25,1.42,0.02,0.01,0.58,1.4,0.37,0.01,0.02,0.01,0.01,0.02,1.58,0.02,0.01,0.01,0.01,0.35,0.01,4.73,1.56,5.15,0.4,0.03,2.37,2.22,0,1.42,12.57,0.41,0,0.16,0.01,0.02,0.87,0.01,0.01,1.33,0.59,2.31,2.56,34956.02,0.02,0.11,4.26,3.34,2.36,8.8,-0.06,m,m,0,0,0,0,0,0,0,0,0,0.03,0,0,1666.58,41291.41,42538.31,50153.31,610.46,3844.76,1.21,1.24,0.9,0.87,0.63,0.57,0.78,0.94,0.84,m,0.65,2
29,'Czech Republic',m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
30,Poland,0.02,0.57,0.09,1.45,0.26,0.03,0.76,0.19,0.43,0.03,0.15,0.16,0.17,0.05,1.76,0.05,0.16,0.03,0.1,0.17,0.04,12.94,0.13,6.08,2.43,0.07,0.8,0.29,0,0.19,0.64,0.79,0,0.59,0.15,0.27,1.09,0.04,0.22,0.53,0.21,0.62,1.13,114219.42,0.05,0.83,2.55,1.8,0.91,0.27,0.12,m,m,0,0,0,0,0,0,0,0,0,0,0.01,0,1650.52,23530.52,17475.07,25337.77,714.85,1025.72,1.04,1.05,1.03,1.01,1.1,1.25,0.98,0.96,0.92,m,-1.55,2
43,Poland,0.01,0.8,0.18,1.49,-0.18,0.04,0.25,0.42,0.2,0.02,0.1,0.11,0.06,0.06,1.25,0.03,0.09,0.02,0.02,0.38,0.02,1.69,0.41,5.4,1.8,0.11,1.07,0.5,0.05,0.42,0.51,0.63,0.11,0.12,0.05,0.02,0.58,0.03,0.08,0.7,0.37,0.45,1.41,45841,0.03,2.13,1.23,2.46,1.13,0.95,-0.42,0.3,0.46,0.02,0.05,0.03,0.05,0.06,1.35,0.04,0.98,0,0,0,0,597.81,3335.05,3592.41,5210.77,119.76,270.13,0.98,1,1.04,1,0.72,0.22,1.22,0.98,1.16,-4.23,37.2,2
45,Poland,0.02,0.46,0.66,4.09,0.05,0.04,1.18,0.52,0.54,0.03,0.18,0.07,0.06,0.08,2.18,0.07,0.07,0.03,0.04,0.5,0.04,4.89,5.52,5.08,0.79,0.06,2.27,1.06,0,0.52,0.77,0.79,0,0.24,0.06,0.03,0.87,0.03,0.07,1.92,0.21,4.49,6.52,79372.67,0.04,0.45,0.75,3.8,2.4,4.29,-0.06,m,m,0,0,0,0,0,0,0,0,0,0,0,0,2197.78,31127.47,34278.9,38115.85,1188.59,9873.28,1.24,1.27,0.93,0.93,0.92,0.9,0.9,0.96,0.49,m,-6.68,2
63,Poland,-0.01,0.48,0.25,1.61,-0.07,0,1.08,0.49,0.52,-0.01,-0.01,-0.01,-0.01,-0.01,2.08,-0.01,-0.01,-0.01,-0.01,0.59,-0.01,-2.32,0.73,4.95,0.98,-0.01,1.21,1.03,0,0.49,5.76,0.59,0,0.02,-0.01,-0.02,1,0,0,1.37,0.41,1.52,1.73,22051.42,-0.01,0.14,1.94,1.22,1.19,1.43,0,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1317.63,-213718.27,356761.15,-116069.79,683.52,2009.24,1.07,1.07,0.95,0.9,1.3,1.49,0.89,m,0.82,m,-20.72,2
68,Poland,0.02,0.21,0.1,1.57,0.27,0.02,3.7,0.16,0.79,0.02,0.12,0.2,0.13,0.15,4.7,0.09,0.13,0.02,0.1,0.52,0.13,24.3,0.15,5.38,0.6,0.02,0.78,0.67,0.04,0.16,9.09,0.82,0.25,0.73,0.12,0.78,1.45,0.03,0.18,1.36,0.18,1.11,1.15,25280,0.02,0.04,7.54,1.21,0.88,0.23,0.64,7.06,4.45,0,0.01,0.01,0.08,0.01,0.23,0.01,0.12,0,0,0,0,891.84,32414.27,23415.26,36232.72,702.08,986.53,1.19,1.16,1.04,0.95,1.48,1.62,0.82,0.93,1.03,-0.33,-0.55,2
79,Poland,0.01,0.53,0.1,1.26,0.01,0.02,0.89,0.21,0.47,0.02,0.06,0.13,0.08,0.05,1.89,0.03,0.1,0.02,0.05,0.46,0.03,4.44,0.19,5.38,2.37,0.03,0.53,0.37,0.07,0.21,1.45,0.62,0.33,0.09,0.08,0.04,0.59,0.02,0.11,0.9,0.38,0.9,1.19,23913,0.02,0.33,0.83,1.12,0.56,0.4,-0.82,1,0.67,0.01,0.05,0.02,0.07,0.03,2.63,0.02,0.68,0,0,0,0,943.07,21302.63,18747.36,27311.33,443.4,844.76,1.23,1.23,1.1,1.12,1.3,1.08,1.07,1.26,1.43,-2.19,-0.52,2
87,Poland,0.01,0.72,0.08,1.13,0.01,0.01,0.4,0.48,0.28,0.01,0.02,0.03,0.02,0.02,1.4,0.01,0.02,0.01,0.01,0.28,0.02,5.19,0.25,4.66,1.47,0.03,0.78,0.67,0.48,0.49,3.77,0.39,1,0.01,0.02,0.02,0.66,0.01,0.03,0.96,0.61,0.91,1.25,3500,0.02,0.37,1.69,1.23,0.79,1.54,-0.44,0.56,0.43,0.01,0.02,0.02,0.1,0.02,6.39,0.02,1.21,0,0,0,0,1727.26,44414.64,35743.11,54588.33,491.17,1566.27,1.16,1.16,1.07,1.07,2.07,2.66,0.96,1.15,1.09,-1.74,-0.3,2
90,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,Poland,0.04,0.21,0.68,4.25,0.51,0.05,3.74,0.34,0.79,0.05,0.26,0.17,0.18,0.27,4.74,0.25,0.16,0.05,0.13,0.28,0.22,208.22,6.09,4.81,0.51,0.07,1.4,1.39,0.12,0.35,147.05,0.79,0.36,0.17,0.16,0.07,1.41,0.06,0.17,4.21,0.21,7.07,7.09,43481,0.05,0,0.58,1.33,1.64,3.08,0.3,1.92,0.16,0.02,0.07,0.11,11.24,0.11,5.21,0.03,0.42,0,0,0,0,3428.06,50252.75,47298.13,50540.01,2705.18,24228.29,1.04,1.05,0.96,0.95,1.01,1.02,0.92,1.01,0.6,1.4,1.88,2
97,Poland,0.02,0.46,0.17,1.48,0.28,0.03,1.2,0.22,0.54,0.03,0.09,0.15,0.13,0.07,2.2,0.05,0.14,0.02,0.1,0.27,0.06,19.8,0.34,5.01,1.91,0.05,0.57,0.43,0.22,0.22,1.78,0.66,1,0.11,0.11,0.07,0.58,0.03,0.12,1.12,0.34,1.11,1.34,16993,0.04,0.21,0.7,1.36,0.64,0.45,-0.77,-1.16,-0.13,-0.02,-0.09,-0.04,-0.18,-0.06,5.06,-0.04,-0.79,0,0,0,0,1823.37,32841.44,36614.72,40273.7,993.41,2024.68,0.99,1.04,1.11,1.16,0.72,0.76,1.18,1.26,1.14,0.49,0.46,2
102,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,0,0,0,0,0,m,m,2
109,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
110,Poland,0.02,0.53,0.32,1.8,0.04,0.07,0.9,0.33,0.47,0.05,0.19,0.24,0.14,0.15,1.9,0.09,0.22,0.05,0.04,0.43,0.04,1.67,1.12,4.6,1.27,0.1,0.73,0.55,0.33,0.34,2.07,0.6,1,0.28,0.14,0.03,0.69,0.05,0.16,1.36,0.4,1.66,2.12,12577,0.03,0.28,0.76,2.07,0.84,1.17,-0.49,0.38,0.17,0.04,0.12,0.08,0.3,0.1,0.65,0.06,0.87,0,0,0,0,2801.67,17999.67,25060.29,28857.59,1324.53,4645.33,1.06,0.95,1,0.98,2.58,2.03,1,1.07,1.03,-0.82,-2.98,2
117,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
132,Poland,0.01,0.57,0.14,1.27,0.01,0.01,0.76,0.37,0.43,0.01,0.03,0.05,0.03,0.03,1.76,0.02,0.04,0.01,0.03,0.42,0.03,-75.2,0.45,4.57,1.43,0.03,0.68,0.64,0.06,0.38,8.39,0.46,0.17,0.07,0.03,0.03,0.51,0.02,0.04,1.19,0.54,1.35,1.45,5261,0.02,0.08,0.91,1.6,0.69,1.16,-0.74,-0.55,-0.22,-0.02,-0.05,-0.03,-0.6,-0.04,0.8,-0.03,-1.67,0,0,0,0,649.33,20181.36,17628.97,24145.31,280.09,873.52,m,1.15,m,m,m,m,m,m,m,m,m,2
147,Poland,0,0.35,0.17,1.57,0.21,0.01,1.88,0.34,0.65,0.01,0.04,0.04,0.03,0.04,2.88,0.03,0.04,0.01,0.01,0.44,0.02,9.11,0.32,4.56,0.87,0.02,1.1,0.95,0.34,0.34,9.72,0.7,1,0.18,0.03,m,1.57,0.01,0.04,1.35,0.3,1.23,1.32,6171,0.01,0.07,m,0.82,1.14,0.64,0.52,-0.07,-0.03,-0.06,-0.18,-0.17,-1.25,-0.2,0.96,-0.13,-5.23,0,0,0,0,3540.36,175689.78,173283.51,200415.77,2311.35,4344.8,1.22,1.25,0.97,0.88,0.73,0.43,m,0.88,0.81,-0.89,-1.15,2
154,Poland,0.01,0.69,-0.07,0.86,-0.23,0.02,0.46,0.43,0.31,0.02,0.05,0.06,0.05,0.04,1.46,0.03,0.06,0.02,0.03,0.54,0.02,5.87,-0.13,4.47,1.57,0.07,0.78,0.59,0.09,0.43,1.93,0.48,0.22,0.13,0.05,0.1,0.59,0,0,0.66,0.52,0.57,0.87,-2206,0.04,0.51,3.07,1.77,0.81,0.78,-0.53,0.4,0,0.03,0.08,0.05,0.21,0.06,8.88,0.08,1.62,0,0,0,0,691.36,8910.21,m,10369.11,217.43,395.38,1.18,1.14,1.14,1.09,2.93,1.03,0.87,1.02,1.18,0.72,0.41,2
169,Poland,0.01,0.41,0.22,2.01,0.03,0.01,1.42,0.35,0.59,0.01,0.04,0.06,0.02,0.05,2.42,0.02,0.03,0.01,0.02,0.55,0.04,5.62,0.39,4.45,0.79,0.01,1.6,0.84,0.06,0.35,1.6,0.78,0.16,0.65,0.02,0.04,1.46,0.02,0.05,1.05,0.22,1.04,1.39,6120,0.01,0.34,2.91,2.02,1.62,0.62,0.3,0.21,0.46,0.03,0.07,0.06,0.13,0.12,-4.49,0.06,3.42,0,0,0,0,750.95,47698.9,23081.61,59504.23,440.23,779.58,0.93,0.98,0.91,0.82,0.29,0.23,1.39,0.53,0.72,1.6,0.15,2
176,Poland,0.01,0.5,0.2,1.45,-0.14,0.03,0.99,0.41,0.5,0.02,0.06,0.06,0.03,0.05,1.99,0.02,0.06,0.01,0.01,0.64,0.01,1.19,0.53,4.42,1.13,0.02,0.94,0.81,0,0.42,2.34,0.56,0,0.09,0.03,0.01,0.37,0.02,0.05,1.25,0.44,1.34,1.53,5106.85,0.01,0.14,0.88,3.4,0.95,1.12,-0.7,m,m,0,0,0,0,0,0,0,0,0,0,0,0,551.39,10910.76,13687.23,24275.52,273.64,740.91,1.16,1.1,1.28,1.23,-1.14,-0.44,1.38,1.01,1.41,m,-0.25,2
191,Poland,-0.02,0.74,-0.03,0.96,-0.09,-0.02,0.36,0.47,0.26,-0.02,-0.03,-0.04,-0.04,-0.03,1.36,-0.03,-0.04,-0.02,-0.03,0.35,-0.02,-138.67,-0.09,4.71,1.52,-0.08,0.7,0.69,0,0.49,16.79,0.27,0,0.02,-0.04,-0.03,0.2,-0.01,-0.03,0.95,0.73,0.88,0.91,-1327.51,-0.06,0.03,0.86,3.62,0.65,1.58,-1.14,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1745.15,-22564.14,-34210.8,-22288.57,462.29,1543.58,1.37,1.24,1.17,1.19,0.33,0.28,1.11,1.99,1.03,m,-1.11,2
195,Poland,0.02,0.66,0.14,1.27,0.06,0.03,0.52,0.37,0.34,0.03,0.06,0.12,0.07,0.07,1.52,0.04,0.09,0.02,0.05,0.28,0.04,4.32,0.45,4.31,1.71,0.07,0.65,0.53,0.37,0.37,3.3,0.47,1,0.06,0.07,0.06,0.76,0.03,0.09,1.03,0.53,1.07,1.45,2941,0.05,0.36,1.36,0.99,0.69,1.15,-0.38,0.67,0.35,0.03,0.07,0.04,0.21,0.05,-1.05,0.04,1.08,0,0,0,0,1125.84,11525.48,11570.4,16009.18,387.43,1201.38,1.17,1.27,1,0.96,0.55,0.45,1.1,0.95,0.89,-0.33,-0.71,2
197,Poland,0.01,0.6,0.12,1.23,0.01,0.02,0.66,0.63,0.4,0.02,0.04,0.04,0.04,0.04,1.66,0.04,0.04,0.02,0.02,0.39,0.02,3.3,0.36,4.06,0.85,0.06,1.14,1.01,0,0.63,4.11,0.47,0,0.23,0.04,0.04,0.52,0.03,0.05,1.09,0.53,1.17,1.36,1382.57,0.03,0.17,1.67,3.95,1.18,1.83,-0.42,m,m,0,0,0,0,0,0,0,0,0,0,0,0,827.29,13793.42,10677.66,14281.09,330.11,965.13,m,m,m,m,m,m,m,m,m,m,m,2
200,Poland,0,0.46,0.11,1.26,0.01,0.01,1.16,0.98,0.54,0,0.01,0.02,0,0.04,2.16,0.01,0.01,0,0,0.53,0.04,13.76,0.23,3.72,0.4,0.01,2.35,2.11,0.98,0.98,7.15,0.58,1,0.26,0,0.02,0.81,0.02,0.02,1.13,0.42,1.13,1.23,578,0.01,0.09,5.2,4.26,2.36,2.07,-0.08,0.18,0.75,0.02,0.02,0.04,0.44,0.05,-7.29,0.04,4.36,0,0,0,0,650.94,65625.85,17216.05,73537.63,349.14,736.55,1.16,1.15,1.13,1.22,1.51,1.62,1.52,1.19,1.22,2.22,-0.16,2
207,Poland,0,0.38,0.14,1.45,-0.17,0,1.63,0.32,0.62,0,0.01,0.03,0,0.03,2.63,0,0.01,0,0,0.79,0.02,1.03,0.27,4.35,0.97,0,1.04,0.87,0.03,0.33,4.25,0.68,0.08,0.22,0,-0.01,0.84,0.01,0.03,1.21,0.32,1.15,1.27,3227,0,0.1,1.67,1.67,1.02,0.6,-0.16,-0.02,0.11,0.06,0.2,0.17,1.02,0.2,2.1,0.14,49.95,0,0,0,0,223.63,55083.15,16776.67,108651.13,138.75,257.21,1.05,1.1,1.07,1.06,0.18,-0.19,1.21,0.79,1.24,-4.76,20.39,2
218,Poland,0.01,0.59,-0.11,0.44,0.18,0.02,0.69,0.1,0.41,0.02,0.1,0.35,0.19,0.06,1.69,0.03,0.2,0.02,0.12,0.23,0.05,6.29,-0.13,4.7,5.92,0.04,0.42,0.15,0.1,0.1,0.21,0.79,1,0.02,0.17,1.33,0.39,0.03,0.32,0.15,0.21,0.45,0.87,-5826,0.03,0.94,10.66,1.3,0.49,0.11,-1.83,0.77,0.9,0.02,0.16,0.03,0.04,0.08,110.9,0.18,0.93,0,0,0,0,1359.18,27208.07,17517.18,32253.27,555.27,610.49,1.16,1.09,1.03,0.98,1.3,1.38,0.58,1.11,1.06,0.71,7.42,2
233,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
